SERVNO,Request Date,Resolved Date,AddrType,Address,CrossStreet,GraffitiType,GraffitiMoniker,GraffitiMoniker2,GraffitiMoniker3,Latitude,Longitude
91221,05/18/2011 12:00:00 AM,05/19/2011 12:00:00 AM,I,    BLAISDELL ST ROCKFORD IL 61101,  OAKLEY AVE ROCKFORD IL 61101,, , , ,42.2822,-89.1148
91565,05/21/2011 12:00:00 AM,05/26/2011 12:00:00 AM,I,    9TH AVE ROCKFORD IL 61108,  22ND ST ROCKFORD IL 61108,, , , ,42.2573,-89.0548
91752,05/23/2011 12:00:00 AM,05/23/2011 12:00:00 AM,I,  N AVON ST ROCKFORD IL 61101,  BLAISDELL ST ROCKFORD IL 61101,, , , ,42.2822,-89.1063
91755,05/23/2011 12:00:00 AM,05/23/2011 12:00:00 AM,I,    FAIRVIEW AVE ROCKFORD IL 61101,N SUNSET AVE ROCKFORD IL 61101,, , , ,42.283,-89.1184
91759,05/23/2011 12:00:00 AM,05/23/2011 12:00:00 AM,I,    16TH AVE ROCKFORD IL 61108,  22ND ST ROCKFORD IL 61108,, , , ,42.2508,-89.0548
92129,05/26/2011 12:00:00 AM,05/31/2011 12:00:00 AM,I,    BROADWAY   ROCKFORD IL 61104,  WOODRUFF AVE ROCKFORD IL 61104,, , , ,42.2525,-89.0637
92134,05/26/2011 12:00:00 AM,05/27/2011 12:00:00 AM,I,  S 3RD ST ROCKFORD IL 61104,  LEWIS ST ROCKFORD IL 61104,, , , ,42.2555,-89.0887
92181,05/27/2011 12:00:00 AM,05/27/2011 12:00:00 AM,I,    9TH ST ROCKFORD IL 61104,  BROADWAY   ROCKFORD IL 61104,, , , ,42.2524,-89.077
92227,05/27/2011 12:00:00 AM,05/31/2011 12:00:00 AM,I,    BLAISDELL ST ROCKFORD IL 61101,  FURMAN ST ROCKFORD IL 61101,Gang,CLANTON, , ,42.2822,-89.1118
92385,05/31/2011 12:00:00 AM,05/31/2011 12:00:00 AM,I,  S MAIN ST ROCKFORD IL 61101,  MORGAN ST ROCKFORD IL 61101,Hip Hop,DIENO,SLOPE, ,42.262,-89.1004
92610,06/01/2011 12:00:00 AM,06/02/2011 12:00:00 AM,I,    3RD AVE ROCKFORD IL 61104,S 4TH ST ROCKFORD IL 61104,, , , ,42.2637,-89.0852
92768,06/02/2011 12:00:00 AM,06/02/2011 12:00:00 AM,I,    9TH ST ROCKFORD IL 61109,  BROOKE RD ROCKFORD IL 61109,, , , ,42.2303,-89.0772
92795,06/02/2011 12:00:00 AM,06/06/2011 12:00:00 AM,I,    CAROLINA AVE ROCKFORD IL 61108,  OHIO PKWY ROCKFORD IL 61108,, , , ,42.2458,-89.0467
92883,06/03/2011 12:00:00 AM,06/03/2011 12:00:00 AM,I,    CORBIN ST ROCKFORD IL 61102,  LOOMIS ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2616,-89.1093
92985,06/04/2011 12:00:00 AM,06/06/2011 12:00:00 AM,I,  S MAIN ST ROCKFORD IL 61101,  MICHIGAN AVE ROCKFORD IL 61101,Gang,CLANTON, , ,42.2522,-89.1042
93035,06/06/2011 12:00:00 AM,06/07/2011 12:00:00 AM,I,  W STATE ST ROCKFORD IL 61101,N WYMAN ST ROCKFORD IL 61101,, , , ,42.271,-89.0938
93083,06/06/2011 12:00:00 AM,06/07/2011 12:00:00 AM,I,    MICHIGAN AVE ROCKFORD IL 61102,  WEST ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2522,-89.1068
93178,06/07/2011 12:00:00 AM,06/07/2011 12:00:00 AM,I,    CLOVER AVE ROCKFORD IL 61102,  MORGAN ST ROCKFORD IL 61102,Hip Hop,DIENO,SLOPE, ,42.2632,-89.115
93179,06/07/2011 12:00:00 AM,06/07/2011 12:00:00 AM,I,    MICHIGAN AVE ROCKFORD IL 61102,  WEST ST ROCKFORD IL 61102,, , , ,42.2522,-89.1068
93221,06/07/2011 12:00:00 AM,06/08/2011 12:00:00 AM,I,  W JEFFERSON ST ROCKFORD IL 61101,N MAIN ST ROCKFORD IL 61101,Hip Hop,DIENO, , ,42.2732,-89.0931
93297,06/08/2011 12:00:00 AM,06/10/2011 12:00:00 AM,I,  N CHURCH ST ROCKFORD IL 61101,  MULBERRY ST ROCKFORD IL 61101,, , , ,42.2727,-89.0951
93387,06/09/2011 12:00:00 AM,06/09/2011 12:00:00 AM,I,    CORBIN ST ROCKFORD IL 61102,  SOUTH ST ROCKFORD IL 61102,, , , ,42.2682,-89.1086
93398,06/09/2011 12:00:00 AM,06/09/2011 12:00:00 AM,I,    CRESTWOOD AVE ROCKFORD IL 61103,  HUFFMAN BLVD ROCKFORD IL 61103,, , , ,42.3094,-89.087
93414,06/09/2011 12:00:00 AM,06/10/2011 12:00:00 AM,I,  W JEFFERSON ST ROCKFORD IL 61101,  MULBERRY ST ROCKFORD IL 61101,Gang,CLANTON, , ,42.2762,-89.1035
93416,06/09/2011 12:00:00 AM,06/10/2011 12:00:00 AM,I,    BRUCE ST ROCKFORD IL 61101,  KILBURN AVE ROCKFORD IL 61101,, , , ,42.2831,-89.1007
93714,06/13/2011 12:00:00 AM,06/13/2011 12:00:00 AM,I,    LIBERTY BLVD MACHESNEY PARK IL 61115,  WATERVIEW RD MACHESNEY PARK IL 61115,, , , ,42.3451,-89.0632
93721,06/13/2011 12:00:00 AM,06/13/2011 12:00:00 AM,I,    BRUCE ST ROCKFORD IL 61101,  KILBURN AVE ROCKFORD IL 61101,, , , ,42.2831,-89.1007
93723,06/13/2011 12:00:00 AM,06/13/2011 12:00:00 AM,I,    LAKIN TER ROCKFORD IL 61101,  MULBERRY ST ROCKFORD IL 61101,, , , ,42.2768,-89.1075
93724,06/13/2011 12:00:00 AM,06/13/2011 12:00:00 AM,I,    FOREST AVE ROCKFORD IL 61101,  MULBERRY ST ROCKFORD IL 61101,Hip Hop,DIENO, , ,42.2769,-89.1096
93737,06/13/2011 12:00:00 AM,06/14/2011 12:00:00 AM,I,    CHISHOLM TRL ROCKFORD IL 61101,  MILA AVE ROCKFORD IL 61101,, , , ,42.2842,-89.141
93813,06/13/2011 12:00:00 AM,06/14/2011 12:00:00 AM,I,    ELM ST ROCKFORD IL 61101,S MAIN ST ROCKFORD IL 61101,, , , ,42.2705,-89.0951
93925,06/14/2011 12:00:00 AM,06/14/2011 12:00:00 AM,I,    20TH ST ROCKFORD IL 61108,  BROADWAY   ROCKFORD IL 61108,, , , ,42.2525,-89.0576
94093,06/16/2011 12:00:00 AM,06/16/2011 12:00:00 AM,I,  N 6TH ST ROCKFORD IL 61104,S 6TH ST ROCKFORD IL 61104,, , , ,42.2669,-89.0823
94277,06/20/2011 12:00:00 AM,06/20/2011 12:00:00 AM,I,    ANEE DR ROCKFORD IL 61108,  LAUREL CHERRY DR ROCKFORD IL 61108,, , , ,42.2601,-88.9863
94279,06/20/2011 12:00:00 AM,06/20/2011 12:00:00 AM,I,    CHARLES ST ROCKFORD IL 61108,  QUENTIN RD ROCKFORD IL 61108,, , , ,42.25,-89.0264
94280,06/20/2011 12:00:00 AM,06/20/2011 12:00:00 AM,I,    CHARLES ST ROCKFORD IL 61108,  VILLANOVA DR ROCKFORD IL 61108,, , , ,42.2454,-89.0071
94524,06/21/2011 12:00:00 AM,06/22/2011 12:00:00 AM,I,  N 1ST ST ROCKFORD IL 61107,S 1ST ST ROCKFORD IL 61107,, , , ,42.2683,-89.0888
94525,06/21/2011 12:00:00 AM,06/22/2011 12:00:00 AM,I,  N MADISON ST ROCKFORD IL 61107,S MADISON ST ROCKFORD IL 61107,, , , ,42.2689,-89.09
94527,06/21/2011 12:00:00 AM,06/22/2011 12:00:00 AM,I,  W STATE ST ROCKFORD IL 61101,N WYMAN ST ROCKFORD IL 61101,, , , ,42.271,-89.0938
94528,06/21/2011 12:00:00 AM,06/22/2011 12:00:00 AM,I,    MULBERRY ST ROCKFORD IL 61101,N WYMAN ST ROCKFORD IL 61101,Hip Hop,DIENO,chump, ,42.2719,-89.0931
94529,06/21/2011 12:00:00 AM,06/22/2011 12:00:00 AM,I,    PRESTON ST ROCKFORD IL 61102,  TAY ST ROCKFORD IL 61102,, , , ,42.2717,-89.1096
94530,06/21/2011 12:00:00 AM,06/22/2011 12:00:00 AM,I,  S AVON ST ROCKFORD IL 61102,  CEDAR ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2703,-89.1063
94531,06/21/2011 12:00:00 AM,06/22/2011 12:00:00 AM,I,  N 2ND ST ROCKFORD IL 61107,S 2ND ST ROCKFORD IL 61107,, , , ,42.2677,-89.0876
94555,06/21/2011 12:00:00 AM,06/27/2011 12:00:00 AM,I,    2ND AVE ROCKFORD IL 61104,S GARDINER AVE ROCKFORD IL 61104,Hip Hop,DIENO, , ,42.2647,-89.0667
94780,06/24/2011 12:00:00 AM,06/27/2011 12:00:00 AM,I,    CUNNINGHAM ST ROCKFORD IL 61102,S WINNEBAGO ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2656,-89.1037
94792,06/24/2011 12:00:00 AM,06/27/2011 12:00:00 AM,I,    CORBIN ST ROCKFORD IL 61102,  LOOMIS ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2616,-89.1093
94835,06/27/2011 12:00:00 AM,06/27/2011 12:00:00 AM,I,    10TH ST ROCKFORD IL 61109,  SAWYER RD ROCKFORD IL 61109,, , , ,42.2271,-89.0747
94836,06/27/2011 12:00:00 AM,06/27/2011 12:00:00 AM,I,    LAPEY ST ROCKFORD IL 61109,  ROOSEVELT RD ROCKFORD IL 61109,, , , ,42.2253,-89.0735
94837,06/27/2011 12:00:00 AM,06/27/2011 12:00:00 AM,I,    REED AVE ROCKFORD IL 61109,  SEWELL ST ROCKFORD IL 61109,, , , ,42.2325,-89.0668
95053,06/29/2011 12:00:00 AM,06/29/2011 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,  SANFORD ST ROCKFORD IL 61102,, , , ,42.2617,-89.1108
95054,06/29/2011 12:00:00 AM,06/29/2011 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,  ROSE AVE ROCKFORD IL 61102,Gang,CLANTON, , ,42.262,-89.1137
95062,06/29/2011 12:00:00 AM,06/29/2011 12:00:00 AM,I,    BILDAHL ST ROCKFORD IL 61109,  SAWYER RD ROCKFORD IL 61109,, , , ,42.2271,-89.0759
95161,06/29/2011 12:00:00 AM,06/30/2011 12:00:00 AM,I,    AUBURN ST ROCKFORD IL 61103,  LOGAN ST ROCKFORD IL 61103,, , , ,42.2887,-89.0746
95332,07/01/2011 12:00:00 AM,07/05/2011 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,  WEST ST ROCKFORD IL 61102,, , , ,42.2614,-89.1064
95372,07/05/2011 12:00:00 AM,07/05/2011 12:00:00 AM,I,    CLIFTON AVE ROCKFORD IL 61102,  MONTAGUE ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2594,-89.1103
95378,07/05/2011 12:00:00 AM,07/05/2011 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,  SANFORD ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2617,-89.1108
95383,07/05/2011 12:00:00 AM,07/05/2011 12:00:00 AM,I,    CORBIN ST ROCKFORD IL 61102,  LOOMIS ST ROCKFORD IL 61102,Gang,SURENO, , ,42.2616,-89.1093
95530,07/06/2011 12:00:00 AM,07/07/2011 12:00:00 AM,I,    CEDAR ST ROCKFORD IL 61102,  TAY ST ROCKFORD IL 61102,, , , ,42.2703,-89.1098
95533,07/06/2011 12:00:00 AM,07/07/2011 12:00:00 AM,I,    BLAISDELL ST ROCKFORD IL 61101,  FURMAN ST ROCKFORD IL 61101,, , , ,42.2822,-89.1118
95570,07/07/2011 12:00:00 AM,07/07/2011 12:00:00 AM,I,    CUNNINGHAM RD ROCKFORD IL 61102,S HORACE AVE ROCKFORD IL 61102,, , , ,42.2656,-89.1295
95960,07/12/2011 12:00:00 AM,07/22/2011 12:00:00 AM,I,    CUSTER AVE ROCKFORD IL 61103,  FREMONT ST ROCKFORD IL 61103,, , , ,42.2948,-89.0798
95966,07/12/2011 12:00:00 AM,07/13/2011 12:00:00 AM,I,    9TH AVE ROCKFORD IL 61104,  19TH ST ROCKFORD IL 61104,, , , ,42.2573,-89.0596
95968,07/12/2011 12:00:00 AM,07/13/2011 12:00:00 AM,I,  S COURT ST ROCKFORD IL 61102,  LOOMIS ST ROCKFORD IL 61102,, , , ,42.2611,-89.1035
96302,07/18/2011 12:00:00 AM,07/20/2011 12:00:00 AM,I,    BELDEN ST ROCKFORD IL 61101,  GILBERT AVE ROCKFORD IL 61101,, , , ,42.2956,-89.1112
96304,07/18/2011 12:00:00 AM,07/20/2011 12:00:00 AM,I,    CEDAR ST ROCKFORD IL 61101,S MAIN ST ROCKFORD IL 61101,, , , ,42.2676,-89.0972
96379,07/19/2011 12:00:00 AM,07/28/2011 12:00:00 AM,I,    AUBURN ST ROCKFORD IL 61103,  LOGAN ST ROCKFORD IL 61103,, , , ,42.2887,-89.0746
96475,07/21/2011 12:00:00 AM,07/25/2011 12:00:00 AM,I,    5TH AVE ROCKFORD IL 61104,  7TH ST ROCKFORD IL 61104,Gang,CLANTON, , ,42.2615,-89.0808
96475,07/21/2011 12:00:00 AM,07/25/2011 12:00:00 AM,I,    5TH AVE ROCKFORD IL 61104,  7TH ST ROCKFORD IL 61104,Gang,CLANTON, , ,42.2615,-89.0808
96475,07/21/2011 12:00:00 AM,07/25/2011 12:00:00 AM,I,    5TH AVE ROCKFORD IL 61104,  7TH ST ROCKFORD IL 61104,Gang,CLANTON, , ,42.2615,-89.0808
96637,07/25/2011 12:00:00 AM,07/26/2011 12:00:00 AM,I,    25TH ST ROCKFORD IL 61108,  WESLEYAN AVE ROCKFORD IL 61108,, , , ,42.2452,-89.051
96641,07/25/2011 12:00:00 AM,07/25/2011 12:00:00 AM,I,  E STATE ST ROCKFORD IL 61107,N WATER ST ROCKFORD IL 61107,, , , ,42.2695,-89.091
96759,07/26/2011 12:00:00 AM,07/27/2011 12:00:00 AM,I,    COLLEGE AVE ROCKFORD IL 61104,  SEMINARY ST ROCKFORD IL 61104,Hip Hop,DIENO,CASH,SLOPE,42.2616,-89.0905
96769,07/26/2011 12:00:00 AM,07/26/2011 12:00:00 AM,I,    21ST AVE ROCKFORD IL 61108,  25TH ST ROCKFORD IL 61108,, , , ,42.2458,-89.051
96770,07/26/2011 12:00:00 AM,07/26/2011 12:00:00 AM,I,    ARIZONA AVE ROCKFORD IL 61108,  WESLEYAN AVE ROCKFORD IL 61108,Hip Hop,DIENO,CASH, ,42.2452,-89.048
96772,07/26/2011 12:00:00 AM,07/26/2011 12:00:00 AM,I,    11TH ST ROCKFORD IL 61109,  WILLS AVE ROCKFORD IL 61109,, , , ,42.2343,-89.0722
96775,07/26/2011 12:00:00 AM,07/26/2011 12:00:00 AM,I,    CLIFTON AVE ROCKFORD IL 61102,  ISLAND AVE ROCKFORD IL 61102,Hip Hop,DIENO,CASH, ,42.2549,-89.1103
96785,07/26/2011 12:00:00 AM,07/27/2011 12:00:00 AM,I,  S CHURCH ST ROCKFORD IL 61102,  KNOWLTON ST ROCKFORD IL 61102,Hip Hop,DIENO,CASH,SLOPE,42.2586,-89.1025
96787,07/26/2011 12:00:00 AM,07/27/2011 12:00:00 AM,I,    MORGAN ST ROCKFORD IL 61102,S WINNEBAGO ST ROCKFORD IL 61102,Hip Hop,DIENO,CASH, ,42.2623,-89.1048
97045,07/28/2011 12:00:00 AM,08/01/2011 12:00:00 AM,I,  S CENTRAL AVE ROCKFORD IL 61102,  GREEN ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2731,-89.1161
97048,07/28/2011 12:00:00 AM,08/01/2011 12:00:00 AM,I,    BROOKE RD ROCKFORD IL 61109,  LAPEY ST ROCKFORD IL 61109,, , , ,42.2303,-89.0734
97299,07/30/2011 12:00:00 AM,08/04/2011 12:00:00 AM,I,    CUNNINGHAM ST ROCKFORD IL 61102,S WINNEBAGO ST ROCKFORD IL 61102,Gang, , , ,42.2656,-89.1037
97300,07/30/2011 12:00:00 AM,08/04/2011 12:00:00 AM,I,    CORBIN ST ROCKFORD IL 61102,  HOUGHTON ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2669,-89.1088
97409,08/01/2011 12:00:00 AM,08/04/2011 12:00:00 AM,I,    LOOMIS ST ROCKFORD IL 61102,  WEST ST ROCKFORD IL 61102,Gang,CLANTON, , ,42.2614,-89.1064
97443,08/01/2011 12:00:00 AM,08/01/2011 12:00:00 AM,I,    CLIFTON AVE ROCKFORD IL 61102,  MARCHESANO DR ROCKFORD IL 61102,Gang,CLANTON, , ,42.2521,-89.1102
97558,08/02/2011 12:00:00 AM,08/04/2011 12:00:00 AM,I,    CEDAR ST ROCKFORD IL 61102,  TAY ST ROCKFORD IL 61102,, , , ,42.2703,-89.1098
98441,08/15/2011 12:00:00 AM,08/15/2011 12:00:00 AM,I,    BLAISDELL ST ROCKFORD IL 61101,  FURMAN ST ROCKFORD IL 61101,, , , ,42.2822,-89.1118
98443,08/15/2011 12:00:00 AM,09/01/2011 12:00:00 AM,I,    ALTON AVE ROCKFORD IL 61109,  MARSHALL ST ROCKFORD IL 61109,, , , ,42.2362,-89.0657
98911,08/22/2011 12:00:00 AM,09/02/2011 12:00:00 AM,I,    5TH AVE ROCKFORD IL 61104,S 5TH ST ROCKFORD IL 61104,, , , ,42.2615,-89.0838
99084,08/24/2011 12:00:00 AM,08/31/2011 12:00:00 AM,I,    COLLEGE AVE ROCKFORD IL 61104,  SEMINARY ST ROCKFORD IL 61104,Hip Hop,SLI,ANC,NINJA,42.2616,-89.0905
99086,08/24/2011 12:00:00 AM,08/31/2011 12:00:00 AM,I,    DIVISION ST ROCKFORD IL 61104,  SEMINARY ST ROCKFORD IL 61104,Hip Hop,ANC,SLI, ,42.2633,-89.0905
99088,08/24/2011 12:00:00 AM,09/02/2011 12:00:00 AM,I,    DIVISION ST ROCKFORD IL 61104,  SEMINARY ST ROCKFORD IL 61104,, , , ,42.2633,-89.0905
99436,08/28/2011 12:00:00 AM,09/02/2011 12:00:00 AM,I,    DAKOTA LN ROCKFORD IL 61108,  WYOMING DR ROCKFORD IL 61108,Gang, , , ,42.2413,-89.0345
99438,08/28/2011 12:00:00 AM,09/02/2011 12:00:00 AM,I,    EASTMORELAND AVE ROCKFORD IL 61108,  FLORIDA DR ROCKFORD IL 61108,Unknown, , , ,42.2449,-89.0351
99444,08/29/2011 12:00:00 AM,08/29/2011 12:00:00 AM,I,  S CENTRAL AVE ROCKFORD IL 61102,  MICHIGAN AVE ROCKFORD IL 61102,Hip Hop,CASH, , ,42.2521,-89.1161
99446,08/29/2011 12:00:00 AM,08/29/2011 12:00:00 AM,I,    KENT ST ROCKFORD IL 61102,  WEST ST ROCKFORD IL 61102,, , , ,42.2635,-89.106
99456,08/29/2011 12:00:00 AM,09/02/2011 12:00:00 AM,I,    HOLMES ST ROCKFORD IL 61108,  UPLAND DR ROCKFORD IL 61108,, , , ,42.242,-89.0262
99760,08/31/2011 12:00:00 AM,08/31/2011 12:00:00 AM,I,    13TH AVE ROCKFORD IL 61108,  22ND ST ROCKFORD IL 61108,Hip Hop,DARK,THIEF,TS,42.2535,-89.0548
99763,08/31/2011 12:00:00 AM,08/31/2011 12:00:00 AM,I,    22ND ST ROCKFORD IL 61108,  HARRISON AVE ROCKFORD IL 61108,Gang,LIL BLUE, , ,42.238,-89.0548
99767,08/31/2011 12:00:00 AM,08/31/2011 12:00:00 AM,I,    15TH AVE ROCKFORD IL 61101,S MAIN ST ROCKFORD IL 61101,Gang,CLANTON, , ,42.2513,-89.1045
100646,09/13/2011 12:00:00 AM,09/19/2011 12:00:00 AM,I,    B ST ROCKFORD IL 61107,  BROWNWOOD DR ROCKFORD IL 61107,Unknown, , , ,42.2781,-89.0719
100744,09/15/2011 12:00:00 AM,09/15/2011 12:00:00 AM,I,    EASTMORELAND AVE ROCKFORD IL 61108,  PORTLAND PL ROCKFORD IL 61108,, , , ,42.2438,-89.0335
100947,09/18/2011 12:00:00 AM,09/26/2011 12:00:00 AM,I,    ALTON AVE ROCKFORD IL 61109,  LAPEY ST ROCKFORD IL 61109,Unknown, , , ,42.2361,-89.0735
100984,09/19/2011 12:00:00 AM,09/19/2011 12:00:00 AM,I,  S 5TH ST ROCKFORD IL 61104,  21ST AVE ROCKFORD IL 61104,, , , ,42.244,-89.0839
101039,09/19/2011 12:00:00 AM,09/23/2011 12:00:00 AM,I,  E STATE ST ROCKFORD IL 61107,  SUMMIT ST ROCKFORD IL 61107,, , , ,42.2669,-89.0736
101320,09/23/2011 12:00:00 AM,09/29/2011 12:00:00 AM,I,    LIVE OAK LN LOVES PARK IL 61111,E RIVERSIDE BLVD LOVES PARK IL 61111,, , , ,42.3187,-88.9927
101322,09/23/2011 12:00:00 AM,09/27/2011 12:00:00 AM,I,    BLAKE ST ROCKFORD IL 61102,S CENTRAL AVE ROCKFORD IL 61102,, , , ,42.2654,-89.1161
101347,09/26/2011 12:00:00 AM,09/26/2011 12:00:00 AM,I,    7TH AVE ROCKFORD IL 61104,  10TH ST ROCKFORD IL 61104,, , , ,42.2594,-89.0743
101348,09/26/2011 12:00:00 AM,09/26/2011 12:00:00 AM,I,    MAPLE ST ROCKFORD IL 61103,N WINNEBAGO ST ROCKFORD IL 61103,, , , ,42.2804,-89.0938
101349,09/26/2011 12:00:00 AM,09/26/2011 12:00:00 AM,I,    APPLEWOOD LN ROCKFORD IL 61114,  PEPPER DR ROCKFORD IL 61114,, , , ,42.3127,-89.01
101648,09/29/2011 12:00:00 AM,10/04/2011 12:00:00 AM,I,    CLIFTON AVE ROCKFORD IL 61102,  MONTAGUE ST ROCKFORD IL 61102,, , , ,42.2594,-89.1103
101765,09/30/2011 12:00:00 AM,09/30/2011 12:00:00 AM,I,    MONTANA AVE ROCKFORD IL 61108,  TENNESSEE DR ROCKFORD IL 61108,, , , ,42.2438,-89.0382
101766,09/30/2011 12:00:00 AM,09/30/2011 12:00:00 AM,I,    EASTMORELAND AVE ROCKFORD IL 61108,  PORTLAND PL ROCKFORD IL 61108,, , , ,42.2438,-89.0335
101893,10/04/2011 12:00:00 AM,10/04/2011 12:00:00 AM,I,    CLIFTON AVE ROCKFORD IL 61102,  ISLAND AVE ROCKFORD IL 61102,Hip Hop,DIENO,CASH, ,42.2549,-89.1103
101894,10/04/2011 12:00:00 AM,10/04/2011 12:00:00 AM,I,    BLAISDELL ST ROCKFORD IL 61101,  WILLARD AVE ROCKFORD IL 61101,, , , ,42.282,-89.1324
101981,10/06/2011 12:00:00 AM,10/18/2011 12:00:00 AM,I,    22ND ST ROCKFORD IL 61108,  WESLEYAN AVE ROCKFORD IL 61108,Hip Hop,DIENO,CASH,stress,42.2454,-89.0551
102139,10/11/2011 12:00:00 AM,10/18/2011 12:00:00 AM,I,    22ND ST ROCKFORD IL 61108,  WESLEYAN AVE ROCKFORD IL 61108,, , , ,42.2454,-89.0551
102187,10/11/2011 12:00:00 AM,10/18/2011 12:00:00 AM,I,    JACKSON ST ROCKFORD IL 61107,  SUMMIT ST ROCKFORD IL 61107,, , , ,42.2715,-89.0735
102205,10/11/2011 12:00:00 AM,10/14/2011 12:00:00 AM,I,  N MADISON ST ROCKFORD IL 61107,S MADISON ST ROCKFORD IL 61107,, , , ,42.2689,-89.09
102211,10/12/2011 12:00:00 AM,10/18/2011 12:00:00 AM,I,    25TH ST ROCKFORD IL 61108,  WESLEYAN AVE ROCKFORD IL 61108,, , , ,42.2452,-89.051
102212,10/12/2011 12:00:00 AM,10/18/2011 12:00:00 AM,I,    3RD AVE ROCKFORD IL 61104,S 4TH ST ROCKFORD IL 61104,, , , ,42.2637,-89.0852
102222,10/12/2011 12:00:00 AM,10/18/2011 12:00:00 AM,I,  W STATE ST ROCKFORD IL 61101,N WYMAN ST ROCKFORD IL 61101,Hip Hop,DIENO, , ,42.271,-89.0938
102484,10/14/2011 12:00:00 AM,10/18/2011 12:00:00 AM,I,    HULIN ST ROCKFORD IL 61102,S WINNEBAGO ST ROCKFORD IL 61102,, , , ,42.26,-89.1051
102492,10/14/2011 12:00:00 AM,10/18/2011 12:00:00 AM,I,  W JEFFERSON ST ROCKFORD IL 61103,W JEFFERSON ST ROCKFORD IL 61103,Hip Hop,DIENO, , ,42.2753,-89.0982
102529,10/16/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    BIENTERRA TRL ROCKFORD IL 61107,  FEATHERSTONE RD ROCKFORD IL 61107,, , , ,42.2739,-88.9964
102551,10/17/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,  N CENTRAL AVE ROCKFORD IL 61101,  KILBURN AVE ROCKFORD IL 61101,Hip Hop,DIENO, , ,42.3043,-89.1163
102618,10/18/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,  W JEFFERSON ST ROCKFORD IL 61101,N WYMAN ST ROCKFORD IL 61101,Hip Hop,DIENO, , ,42.2729,-89.0924
102619,10/18/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,  S MAIN ST ROCKFORD IL 61101,  MONTAGUE ST ROCKFORD IL 61101,, , , ,42.2596,-89.1008
102671,10/19/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    7TH AVE ROCKFORD IL 61104,  12TH ST ROCKFORD IL 61104,, , , ,42.2594,-89.0707
102708,10/19/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    MONTANA AVE ROCKFORD IL 61108,  TENNESSEE DR ROCKFORD IL 61108,, , , ,42.2438,-89.0382
102750,10/20/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,  N ALPINE RD ROCKFORD IL 61107,  RURAL ST ROCKFORD IL 61107,, , , ,42.2746,-89.029
102751,10/20/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    2ND AVE ROCKFORD IL 61104,  7TH ST ROCKFORD IL 61104,Hip Hop,DIENO, , ,42.2648,-89.0808
102752,10/20/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,  N CENTRAL AVE ROCKFORD IL 61101,  SCHOOL ST ROCKFORD IL 61101,, , , ,42.2811,-89.1161
102753,10/20/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    11TH ST ROCKFORD IL 61109,  BROOKE RD ROCKFORD IL 61109,Hip Hop,DIENO, , ,42.2303,-89.0723
102838,10/21/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,  N 2ND ST ROCKFORD IL 61107,S 2ND ST ROCKFORD IL 61107,, , , ,42.2677,-89.0876
102840,10/21/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    CHESTNUT ST ROCKFORD IL 61101,  CHESTNUT ST ROCKFORD IL 61101,Hip Hop,DIENO, , ,42.2692,-89.0951
102845,10/21/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    CORBIN ST ROCKFORD IL 61102,  LOOMIS ST ROCKFORD IL 61102,, , , ,42.2616,-89.1093
102846,10/21/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    1ST AVE ROCKFORD IL 61107,N LONGWOOD ST ROCKFORD IL 61107,, , , ,42.2669,-89.0796
102977,10/26/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,  N PROSPECT ST ROCKFORD IL 61107,E STATE ST ROCKFORD IL 61107,, , , ,42.267,-89.0679
102979,10/26/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    7TH AVE ROCKFORD IL 61104,  16TH ST ROCKFORD IL 61104,, , , ,42.2594,-89.0643
102980,10/26/2011 12:00:00 AM,10/28/2011 12:00:00 AM,I,    8TH ST ROCKFORD IL 61104,  BROADWAY   ROCKFORD IL 61104,, , , ,42.2524,-89.0789
